2024-09-08 11:07:15 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 21104
2024-09-08 11:07:15 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-09-08 11:07:15 0 [Note] InnoDB: Uses event mutexes
2024-09-08 11:07:15 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-09-08 11:07:15 0 [Note] InnoDB: Number of pools: 1
2024-09-08 11:07:15 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=3] with future log sequence number 455236
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 455256
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=36, page number=3] with future log sequence number 455160
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=36, page number=2] with future log sequence number 447901
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=12] with future log sequence number 449034
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=308] with future log sequence number 448993
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=307] with future log sequence number 449070
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=10] with future log sequence number 449091
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=9] with future log sequence number 447060
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=8] with future log sequence number 449111
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=36, page number=1] with future log sequence number 446703
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=35, page number=3] with future log sequence number 445935
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=35, page number=2] with future log sequence number 434668
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=35, page number=1] with future log sequence number 433422
2024-09-08 11:07:15 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=295] with future log sequence number 427963
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 447468 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 448953 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 427885 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 427885 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 427924 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 427924 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 430881 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 430881 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 430920 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 430920 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 430959 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 430959 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 430998 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 430998 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 431037 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 431037 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 431076 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 431076 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 441547 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 441547 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 441586 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 441586 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 441625 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 441625 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 441664 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 441664 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 441703 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 441703 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 441742 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 441742 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=58] log sequence number 441781 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Page [page id: space=0, page number=323] log sequence number 441781 is in the future! Current system log sequence number 300306.
2024-09-08 11:07:15 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
